url,price,image_url,type,deposit,comission,minimal lease,structure,furnished,size,available_from,neighborhood,heating,bedrooms,window_type,bathrooms,intercom,year_built,security,renovated,cameras,floor,fireplace,elevator,terrace,parking,images
https://www.square.mk/izdavanje-na-stanovi-vo-skopje/10251/,800 €,https://www.square.mk/wp-content/uploads/2025/08/IMG_5833.jpg,rent,800 €,БЕЗ ПРОВИЗИЈА,12 месеци,Трособен,Да,68 m2,Веднаш,Џевахир,Инвертер,2,ПВЦ,1,Да,2025,Да,Нов,Да,9,Не,Да,Не,Да,"['https://www.square.mk/wp-content/uploads/2022/11/Logo.webp', 'https://www.square.mk/wp-content/uploads/2025/08/IMG_5842.jpg', 'https://www.square.mk/wp-content/uploads/2025/08/IMG_5833.jpg', 'https://www.square.mk/wp-content/uploads/2025/08/IMG_5834.jpg', 'https://www.square.mk/wp-content/uploads/2025/08/IMG_5842.jpg', 'https://www.square.mk/wp-content/uploads/2025/08/IMG_5833.jpg', 'https://www.square.mk/wp-content/uploads/2022/12/Logo-white.webp']"
https://www.square.mk/izdavanje-na-stanovi-vo-skopje/1440/,600 €,https://www.square.mk/wp-content/uploads/2023/10/IMG_0598.jpg,rent,600 €,БЕЗ ПРОВИЗИЈА,12 месеци,Двособен,Да,68 m2,Веднаш,Дебар Маало,Струја,1,Алуминиум,1,Да,2015,Не,Да,Не,3,Не,Да,Да,Не,"['https://www.square.mk/wp-content/uploads/2022/11/Logo.webp', 'https://www.square.mk/wp-content/uploads/2023/10/IMG_0608.jpg', 'https://www.square.mk/wp-content/uploads/2023/10/IMG_0598.jpg', 'https://www.square.mk/wp-content/uploads/2023/10/IMG_0599.jpg', 'https://www.square.mk/wp-content/uploads/2023/10/IMG_0608.jpg', 'https://www.square.mk/wp-content/uploads/2023/10/IMG_0598.jpg', 'https://www.square.mk/wp-content/uploads/2022/12/Logo-white.webp']"
https://www.square.mk/izdavanje-na-stanovi-vo-skopje/1750/,600 €,https://www.square.mk/wp-content/uploads/2024/04/IMG_6897.jpg,rent,600 €,БЕЗ ПРОВИЗИЈА,12 месеци,Трособен,Да,71 m2,Веднаш,Центар,Парно,2,ПВЦ,2,Да,2010,Не,Да,Не,4,Не,Да,Да,Да,"['https://www.square.mk/wp-content/uploads/2022/11/Logo.webp', 'https://www.square.mk/wp-content/uploads/2024/04/IMG_6909.jpg', 'https://www.square.mk/wp-content/uploads/2024/04/IMG_6896.jpg', 'https://www.square.mk/wp-content/uploads/2024/04/IMG_6897.jpg', 'https://www.square.mk/wp-content/uploads/2024/04/IMG_6909.jpg', 'https://www.square.mk/wp-content/uploads/2024/04/IMG_6896.jpg', 'https://www.square.mk/wp-content/uploads/2022/12/Logo-white.webp']"
https://www.square.mk/izdavanje-na-stanovi-vo-skopje/10146/,370 €,https://www.square.mk/wp-content/uploads/2025/03/IMG_3836.jpg,rent,370 €,БЕЗ ПРОВИЗИЈА,12 месеци,Гарсоњера,Да,35 m2,Веднаш,Тафталиџе,Парно,1,ПВЦ,1,Да,2020,Не,Нов,Не,1,Не,Да,Да,Не,"['https://www.square.mk/wp-content/uploads/2022/11/Logo.webp', 'https://www.square.mk/wp-content/uploads/2025/03/IMG_3845.jpg', 'https://www.square.mk/wp-content/uploads/2025/03/IMG_3836.jpg', 'https://www.square.mk/wp-content/uploads/2025/03/IMG_3837.jpg', 'https://www.square.mk/wp-content/uploads/2025/03/IMG_3845.jpg', 'https://www.square.mk/wp-content/uploads/2025/03/IMG_3836.jpg', 'https://www.square.mk/wp-content/uploads/2022/12/Logo-white.webp']"
https://www.square.mk/izdavanje-na-stanovi-vo-skopje/1032/,500 €,https://www.square.mk/wp-content/uploads/2023/09/IMG_8444.jpg,rent,500 €,БЕЗ ПРОВИЗИЈА,12 месеци,Двособен,Да,60 m2,Веднаш,Карпош,Парно,1,ПВЦ,1,Да,2003,Не,Да,Не,5,Не,Да,Да,Не,"['https://www.square.mk/wp-content/uploads/2022/11/Logo.webp', 'https://www.square.mk/wp-content/uploads/2023/09/IMG_8452.jpg', 'https://www.square.mk/wp-content/uploads/2023/09/IMG_8443.jpg', 'https://www.square.mk/wp-content/uploads/2023/09/IMG_8444.jpg', 'https://www.square.mk/wp-content/uploads/2023/09/IMG_8452.jpg', 'https://www.square.mk/wp-content/uploads/2023/09/IMG_8443.jpg', 'https://www.square.mk/wp-content/uploads/2022/12/Logo-white.webp']"
https://www.square.mk/izdavanje-na-stanovi-vo-skopje/10235/,550 €,https://www.square.mk/wp-content/uploads/2025/07/IMG_5567.jpg,rent,550 €,БЕЗ ПРОВИЗИЈА,12 месеци,Двособен,Да,48 m2,Веднаш,Дебар Маало,Парно,1,ПВЦ,1,Да,2005,Не,Да,Не,2,Не,Да,Да,Да,"['https://www.square.mk/wp-content/uploads/2022/11/Logo.webp', 'https://www.square.mk/wp-content/uploads/2025/07/IMG_5575.jpg', 'https://www.square.mk/wp-content/uploads/2025/07/IMG_5567.jpg', 'https://www.square.mk/wp-content/uploads/2025/07/IMG_5568.jpg', 'https://www.square.mk/wp-content/uploads/2025/07/IMG_5575.jpg', 'https://www.square.mk/wp-content/uploads/2025/07/IMG_5567.jpg', 'https://www.square.mk/wp-content/uploads/2022/12/Logo-white.webp']"
https://www.square.mk/izdavanje-na-stanovi-vo-skopje/1483/,950 €,https://www.square.mk/wp-content/uploads/2023/11/IMG_6707.jpg,rent,950 €,БЕЗ ПРОВИЗИЈА,12 месеци,Трособен,Да,74 m2,Веднаш,Центар,Струја,2,ПВЦ,2,Да,2022,Не,Нов,Не,4,Не,Да,Да,Да,"['https://www.square.mk/wp-content/uploads/2022/11/Logo.webp', 'https://www.square.mk/wp-content/uploads/2023/11/IMG_6718.jpg', 'https://www.square.mk/wp-content/uploads/2023/11/IMG_6706.jpg', 'https://www.square.mk/wp-content/uploads/2023/11/IMG_6707.jpg', 'https://www.square.mk/wp-content/uploads/2023/11/IMG_6718.jpg', 'https://www.square.mk/wp-content/uploads/2023/11/IMG_6706.jpg', 'https://www.square.mk/wp-content/uploads/2022/12/Logo-white.webp']"
https://www.square.mk/izdavanje-na-stanovi-vo-skopje/10087/,450 €,https://www.square.mk/wp-content/uploads/2025/02/IMG_2825.jpg,rent,450 €,БЕЗ ПРОВИЗИЈА,12 месеци,Двособен,Да,60 m2,Веднаш,Тафталиџе,Парно,1,ПВЦ,1,Да,2019,Не,Да,Не,5,Не,Да,Да,Не,"['https://www.square.mk/wp-content/uploads/2022/11/Logo.webp', 'https://www.square.mk/wp-content/uploads/2025/02/IMG_2835.jpg', 'https://www.square.mk/wp-content/uploads/2025/02/IMG_2825.jpg', 'https://www.square.mk/wp-content/uploads/2025/02/IMG_2826.jpg', 'https://www.square.mk/wp-content/uploads/2025/02/IMG_2835.jpg', 'https://www.square.mk/wp-content/uploads/2025/02/IMG_2825.jpg', 'https://www.square.mk/wp-content/uploads/2022/12/Logo-white.webp']"
https://www.square.mk/izdavanje-na-stanovi-vo-skopje/1827/,"1,000 €",https://www.square.mk/wp-content/uploads/2024/06/image002-26.jpg,rent,"1,000 €",БЕЗ ПРОВИЗИЈА,12 месеци,Трособен,Да,78 m2,Веднаш,Џевахир,Инвертер,2,ПВЦ,2,Да,2022,Да,Нов,Да,33,Не,Да,Да,Да,"['https://www.square.mk/wp-content/uploads/2022/11/Logo.webp', 'https://www.square.mk/wp-content/uploads/2024/06/image011-12.jpg', 'https://www.square.mk/wp-content/uploads/2024/06/image001-28.jpg', 'https://www.square.mk/wp-content/uploads/2024/06/image002-26.jpg', 'https://www.square.mk/wp-content/uploads/2024/06/image011-12.jpg', 'https://www.square.mk/wp-content/uploads/2024/06/image001-28.jpg', 'https://www.square.mk/wp-content/uploads/2022/12/Logo-white.webp']"
https://www.square.mk/izdavanje-na-stanovi-vo-skopje/1827/,"1,000 €",https://www.square.mk/wp-content/uploads/2024/06/image002-26.jpg,rent,"1,000 €",БЕЗ ПРОВИЗИЈА,12 месеци,Трособен,Да,78 m2,Веднаш,Џевахир,Инвертер,2,ПВЦ,2,Да,2022,Да,Нов,Да,33,Не,Да,Да,Да,"['https://www.square.mk/wp-content/uploads/2022/11/Logo.webp', 'https://www.square.mk/wp-content/uploads/2024/06/image011-12.jpg', 'https://www.square.mk/wp-content/uploads/2024/06/image001-28.jpg', 'https://www.square.mk/wp-content/uploads/2024/06/image002-26.jpg', 'https://www.square.mk/wp-content/uploads/2024/06/image011-12.jpg', 'https://www.square.mk/wp-content/uploads/2024/06/image001-28.jpg', 'https://www.square.mk/wp-content/uploads/2022/12/Logo-white.webp']"
https://www.square.mk/izdavanje-na-stanovi-vo-skopje/10223/,650 €,https://www.square.mk/wp-content/uploads/2025/07/IMG_5352.jpg,rent,650 €,БЕЗ ПРОВИЗИЈА,12 месеци,Трособен,Да,82 m2,Веднаш,Центар,Парно,2,ПВЦ,2,Да,2024,Не,Нов,Не,7,Не,Да,Да,Да,"['https://www.square.mk/wp-content/uploads/2022/11/Logo.webp', 'https://www.square.mk/wp-content/uploads/2025/07/IMG_5364.jpg', 'https://www.square.mk/wp-content/uploads/2025/07/IMG_5351.jpg', 'https://www.square.mk/wp-content/uploads/2025/07/IMG_5352.jpg', 'https://www.square.mk/wp-content/uploads/2025/07/IMG_5364.jpg', 'https://www.square.mk/wp-content/uploads/2025/07/IMG_5351.jpg', 'https://www.square.mk/wp-content/uploads/2022/12/Logo-white.webp']"
https://www.square.mk/izdavanje-na-stanovi-vo-skopje/1831/,550 €,https://www.square.mk/wp-content/uploads/2024/06/image001-30.jpg,rent,550 €,БЕЗ ПРОВИЗИЈА,12 месеци,Трособен,Да,95 m2,Веднаш,Центар,Парно,2,ПВЦ,2,Да,1999,Не,Да,Не,5,Не,Да,Да,Не,"['https://www.square.mk/wp-content/uploads/2022/11/Logo.webp', 'https://www.square.mk/wp-content/uploads/2024/06/image012-10.jpg', 'https://www.square.mk/wp-content/uploads/2024/06/image001-30.jpg', 'https://www.square.mk/wp-content/uploads/2024/06/image002-28.jpg', 'https://www.square.mk/wp-content/uploads/2024/06/image012-10.jpg', 'https://www.square.mk/wp-content/uploads/2024/06/image001-30.jpg', 'https://www.square.mk/wp-content/uploads/2022/12/Logo-white.webp']"
https://www.square.mk/izdavanje-na-stanovi-vo-skopje/1926/,800 €,https://www.square.mk/wp-content/uploads/2024/09/image003-26.jpg,rent,800 €,БЕЗ ПРОВИЗИЈА,12 месеци,Двособен,Да,50 m2,Веднаш,Центар,Парно,1,ПВЦ,1,Да,2024,Да,Нов,Да,,Не,Да,Да,Да,"['https://www.square.mk/wp-content/uploads/2022/11/Logo.webp', 'https://www.square.mk/wp-content/uploads/2024/09/image011-15.jpg', 'https://www.square.mk/wp-content/uploads/2024/09/image002-25.jpg', 'https://www.square.mk/wp-content/uploads/2024/09/image003-26.jpg', 'https://www.square.mk/wp-content/uploads/2024/09/image011-15.jpg', 'https://www.square.mk/wp-content/uploads/2024/09/image002-25.jpg', 'https://www.square.mk/wp-content/uploads/2022/12/Logo-white.webp']"
https://www.square.mk/izdavanje-na-stanovi-vo-skopje/1265/,500 €,https://www.square.mk/wp-content/uploads/2024/07/image008-12.jpg,rent,500 €,БЕЗ ПРОВИЗИЈА,1 година,Двособен,Да,41+57 m2,Веднаш,Аеродром,Струја,1,ПВЦ,1,Да,2022,Не,Нов,Не,5,Не,Да,Да,25 €,"['https://www.square.mk/wp-content/uploads/2022/11/Logo.webp', 'https://www.square.mk/wp-content/uploads/2024/07/image012-2.jpg', 'https://www.square.mk/wp-content/uploads/2024/07/image001-14.jpg', 'https://www.square.mk/wp-content/uploads/2024/07/image002-14.jpg', 'https://www.square.mk/wp-content/uploads/2024/07/image012-2.jpg', 'https://www.square.mk/wp-content/uploads/2024/07/image001-14.jpg', 'https://www.square.mk/wp-content/uploads/2022/12/Logo-white.webp']"
https://www.square.mk/izdavanje-na-stanovi-vo-skopje/1835/,470 €,https://www.square.mk/wp-content/uploads/2024/07/image001.jpg,rent,470 €,БЕЗ ПРОВИЗИЈА,12 месеци,Трособен,Да,67 m2,Веднаш,Центар,Парно,2,ПВЦ,1,Да,1989,Не,Да,Не,3,Не,Да,Не,Не,"['https://www.square.mk/wp-content/uploads/2022/11/Logo.webp', 'https://www.square.mk/wp-content/uploads/2024/07/image008.jpg', 'https://www.square.mk/wp-content/uploads/2024/07/image001.jpg', 'https://www.square.mk/wp-content/uploads/2024/07/image002.jpg', 'https://www.square.mk/wp-content/uploads/2024/07/image008.jpg', 'https://www.square.mk/wp-content/uploads/2024/07/image001.jpg', 'https://www.square.mk/wp-content/uploads/2022/12/Logo-white.webp']"
https://www.square.mk/izdavanje-na-stanovi-vo-skopje/1700/,800 €,https://www.square.mk/wp-content/uploads/2024/08/IMG_5205.jpg,rent,800 €,БЕЗ ПРОВИЗИЈА,12 месеци,Трособен,Да,88 m2,Веднаш,Центар,Инвертер,2,ПВЦ,2,Да,2015,Не,Да,Не,2,Не,Да,Да,Да,"['https://www.square.mk/wp-content/uploads/2022/11/Logo.webp', 'https://www.square.mk/wp-content/uploads/2024/08/IMG_5216.jpg', 'https://www.square.mk/wp-content/uploads/2024/08/IMG_5205.jpg', 'https://www.square.mk/wp-content/uploads/2024/08/IMG_5206.jpg', 'https://www.square.mk/wp-content/uploads/2024/08/IMG_5216.jpg', 'https://www.square.mk/wp-content/uploads/2024/08/IMG_5205.jpg', 'https://www.square.mk/wp-content/uploads/2022/12/Logo-white.webp']"
https://www.square.mk/izdavanje-na-stanovi-vo-skopje/1883/,750 €,https://www.square.mk/wp-content/uploads/2024/08/image001-14.jpg,rent,750 €,БЕЗ ПРОВИЗИЈА,12 месеци,Двособен,Да,53 m2,Веднаш,Центар,Парно,1,ПВЦ,1,Да,2024,Да,Нов,Да,,Не,Да,Да,Да,"['https://www.square.mk/wp-content/uploads/2022/11/Logo.webp', 'https://www.square.mk/wp-content/uploads/2024/08/image012-7.jpg', 'https://www.square.mk/wp-content/uploads/2024/08/image001-14.jpg', 'https://www.square.mk/wp-content/uploads/2024/08/image002-15.jpg', 'https://www.square.mk/wp-content/uploads/2024/08/image012-7.jpg', 'https://www.square.mk/wp-content/uploads/2024/08/image001-14.jpg', 'https://www.square.mk/wp-content/uploads/2022/12/Logo-white.webp']"
https://www.square.mk/izdavanje-na-stanovi-vo-skopje/1437/,"1,200 €",https://www.square.mk/wp-content/uploads/2023/10/IMG_0501.jpg,rent,"1,200 €",БЕЗ ПРОВИЗИЈА,12 месеци,Трособен,Да,138 m2,Веднаш,Водно,Струја,2,Алуминиум,3,Да,2016,Не,Да,Не,1,Не,Да,Да,Да,"['https://www.square.mk/wp-content/uploads/2022/11/Logo.webp', 'https://www.square.mk/wp-content/uploads/2023/10/IMG_0516.jpg', 'https://www.square.mk/wp-content/uploads/2023/10/IMG_0501.jpg', 'https://www.square.mk/wp-content/uploads/2023/10/IMG_0502.jpg', 'https://www.square.mk/wp-content/uploads/2023/10/IMG_0516.jpg', 'https://www.square.mk/wp-content/uploads/2023/10/IMG_0501.jpg', 'https://www.square.mk/wp-content/uploads/2022/12/Logo-white.webp']"
https://www.square.mk/izdavanje-na-stanovi-vo-skopje/1660/,400 €,https://www.square.mk/wp-content/uploads/2024/02/IMG_5181.jpg,rent,400 €,БЕЗ ПРОВИЗИЈА,12 месеци,Двособен,Да,50 m2,Веднаш,Водно,Инвертер,1,ПВЦ,1,Да,2010,Не,Да,Не,3,Не,Да,Не,Не,"['https://www.square.mk/wp-content/uploads/2022/11/Logo.webp', 'https://www.square.mk/wp-content/uploads/2024/02/IMG_5190.jpg', 'https://www.square.mk/wp-content/uploads/2024/02/IMG_5181.jpg', 'https://www.square.mk/wp-content/uploads/2024/02/IMG_5182.jpg', 'https://www.square.mk/wp-content/uploads/2024/02/IMG_5190.jpg', 'https://www.square.mk/wp-content/uploads/2024/02/IMG_5181.jpg', 'https://www.square.mk/wp-content/uploads/2022/12/Logo-white.webp']"
https://www.square.mk/izdavanje-na-stanovi-vo-skopje/1660/,400 €,https://www.square.mk/wp-content/uploads/2024/02/IMG_5181.jpg,rent,400 €,БЕЗ ПРОВИЗИЈА,12 месеци,Двособен,Да,50 m2,Веднаш,Водно,Инвертер,1,ПВЦ,1,Да,2010,Не,Да,Не,3,Не,Да,Не,Не,"['https://www.square.mk/wp-content/uploads/2022/11/Logo.webp', 'https://www.square.mk/wp-content/uploads/2024/02/IMG_5190.jpg', 'https://www.square.mk/wp-content/uploads/2024/02/IMG_5181.jpg', 'https://www.square.mk/wp-content/uploads/2024/02/IMG_5182.jpg', 'https://www.square.mk/wp-content/uploads/2024/02/IMG_5190.jpg', 'https://www.square.mk/wp-content/uploads/2024/02/IMG_5181.jpg', 'https://www.square.mk/wp-content/uploads/2022/12/Logo-white.webp']"
https://www.square.mk/izdavanje-na-stanovi-vo-skopje/1891/,400 €,https://www.square.mk/wp-content/uploads/2024/08/image002-23.jpg,rent,400 €,БЕЗ ПРОВИЗИЈА,12 месеци,Двособен,Да,44 m2,Веднаш,Аеродром,Инвертер,1,ПВЦ,1,Да,2020,Не,Нов,Не,3,Не,Да,Да,Не,"['https://www.square.mk/wp-content/uploads/2022/11/Logo.webp', 'https://www.square.mk/wp-content/uploads/2024/08/image009-22.jpg', 'https://www.square.mk/wp-content/uploads/2024/08/image001-22.jpg', 'https://www.square.mk/wp-content/uploads/2024/08/image002-23.jpg', 'https://www.square.mk/wp-content/uploads/2024/08/image009-22.jpg', 'https://www.square.mk/wp-content/uploads/2024/08/image001-22.jpg', 'https://www.square.mk/wp-content/uploads/2022/12/Logo-white.webp']"
https://www.square.mk/izdavanje-na-stanovi-vo-skopje/10217/,650 €,https://www.square.mk/wp-content/uploads/2025/06/IMG_5151.jpg,rent,650 €,БЕЗ ПРОВИЗИЈА,12 месеци,Двособен,Да,83 m2,Веднаш,Дебар Маало,Парно,1,ПВЦ,2,Да,2015,Не,Да,Не,2,Не,Да,Да,Да,"['https://www.square.mk/wp-content/uploads/2022/11/Logo.webp', 'https://www.square.mk/wp-content/uploads/2025/06/IMG_5163.jpg', 'https://www.square.mk/wp-content/uploads/2025/06/IMG_5151.jpg', 'https://www.square.mk/wp-content/uploads/2025/06/IMG_5152.jpg', 'https://www.square.mk/wp-content/uploads/2025/06/IMG_5163.jpg', 'https://www.square.mk/wp-content/uploads/2025/06/IMG_5151.jpg', 'https://www.square.mk/wp-content/uploads/2022/12/Logo-white.webp']"
https://www.square.mk/izdavanje-na-stanovi-vo-skopje/1871/,400 €,https://www.square.mk/wp-content/uploads/2024/08/image001.jpg,rent,400 €,БЕЗ ПРОВИЗИЈА,12 месеци,Двособен,Да,51 m2,Веднаш,Аеродром,Инвертер,1,ПВЦ,1,Да,2024,Не,Нов,Не,3,Не,Да,Да,Не,"['https://www.square.mk/wp-content/uploads/2022/11/Logo.webp', 'https://www.square.mk/wp-content/uploads/2024/08/image009.jpg', 'https://www.square.mk/wp-content/uploads/2024/08/image001.jpg', 'https://www.square.mk/wp-content/uploads/2024/08/image002.jpg', 'https://www.square.mk/wp-content/uploads/2024/08/image009.jpg', 'https://www.square.mk/wp-content/uploads/2024/08/image001.jpg', 'https://www.square.mk/wp-content/uploads/2022/12/Logo-white.webp']"
https://www.square.mk/izdavanje-na-stanovi-vo-skopje/1733/,400 €,https://www.square.mk/wp-content/uploads/2024/04/IMG_6598.jpg,rent,400 €,БЕЗ ПРОВИЗИЈА,12 месеци,Трособен,Да,75 m2,Веднаш,Капиштец,Парно,2,ПВЦ,1,Да,1980,Не,Да,Не,11,Не,Да,Да,Не,"['https://www.square.mk/wp-content/uploads/2022/11/Logo.webp', 'https://www.square.mk/wp-content/uploads/2024/04/IMG_6605.jpg', 'https://www.square.mk/wp-content/uploads/2024/04/IMG_6596.jpg', 'https://www.square.mk/wp-content/uploads/2024/04/IMG_6597.jpg', 'https://www.square.mk/wp-content/uploads/2024/04/IMG_6605.jpg', 'https://www.square.mk/wp-content/uploads/2024/04/IMG_6596.jpg', 'https://www.square.mk/wp-content/uploads/2022/12/Logo-white.webp']"
https://www.square.mk/izdavanje-na-stanovi-vo-skopje/1401/,550 €,https://www.square.mk/wp-content/uploads/2023/10/IMG_9675.jpg,rent,600 €,БЕЗ ПРОВИЗИЈА,6 месеци,Трособен,Да,60 m2,Веднаш,Центар,Парно,2,ПВЦ,1,Да,2015,Не,Да,Не,1,Не,Да,Да,Да,"['https://www.square.mk/wp-content/uploads/2022/11/Logo.webp', 'https://www.square.mk/wp-content/uploads/2023/10/IMG_9682.jpg', 'https://www.square.mk/wp-content/uploads/2023/10/IMG_9675.jpg', 'https://www.square.mk/wp-content/uploads/2023/10/IMG_9676.jpg', 'https://www.square.mk/wp-content/uploads/2023/10/IMG_9682.jpg', 'https://www.square.mk/wp-content/uploads/2023/10/IMG_9675.jpg', 'https://www.square.mk/wp-content/uploads/2022/12/Logo-white.webp']"
https://www.square.mk/izdavanje-na-stanovi-vo-skopje/1936/,350 €,https://www.square.mk/wp-content/uploads/2024/10/image001-4.jpg,rent,350 €,БЕЗ ПРОВИЗИЈА,12 месеци,Двособен,Да,47 m2,Веднаш,Кисела Вода,Инвертер,1,ПВЦ,1,Да,2018,Не,2023,Не,2,Не,Да,Да,Не,"['https://www.square.mk/wp-content/uploads/2022/11/Logo.webp', 'https://www.square.mk/wp-content/uploads/2024/10/image009-5.jpg', 'https://www.square.mk/wp-content/uploads/2024/10/image001-4.jpg', 'https://www.square.mk/wp-content/uploads/2024/10/image002-4.jpg', 'https://www.square.mk/wp-content/uploads/2024/10/image009-5.jpg', 'https://www.square.mk/wp-content/uploads/2024/10/image001-4.jpg', 'https://www.square.mk/wp-content/uploads/2022/12/Logo-white.webp']"
https://www.square.mk/izdavanje-na-stanovi-vo-skopje/10069/,600 €,https://www.square.mk/wp-content/uploads/2025/02/IMG_2477.jpg,rent,600 €,БЕЗ ПРОВИЗИЈА,12 месеци,Трособен,Да,76 m2,Веднаш,Дебар Маало,Парно,2,ПВЦ,2,Да,1999,Не,Да,Не,1,Не,Да,Да,Не,"['https://www.square.mk/wp-content/uploads/2022/11/Logo.webp', 'https://www.square.mk/wp-content/uploads/2025/02/IMG_2490.jpg', 'https://www.square.mk/wp-content/uploads/2025/02/IMG_2477.jpg', 'https://www.square.mk/wp-content/uploads/2025/02/IMG_2478.jpg', 'https://www.square.mk/wp-content/uploads/2025/02/IMG_2490.jpg', 'https://www.square.mk/wp-content/uploads/2025/02/IMG_2477.jpg', 'https://www.square.mk/wp-content/uploads/2022/12/Logo-white.webp']"
https://www.square.mk/izdavanje-na-stanovi-vo-skopje/10212/,750 €,https://www.square.mk/wp-content/uploads/2025/06/IMG_5064.jpg,rent,750 €,БЕЗ ПРОВИЗИЈА,12 месеци,Трособен,Да,72 m2,Веднаш,Тафталиџе,Инвертер,2,ПВЦ,1,Да,2012,Не,Да,Не,2,Не,Не,Да,Да,"['https://www.square.mk/wp-content/uploads/2022/11/Logo.webp', 'https://www.square.mk/wp-content/uploads/2025/06/IMG_5075.jpg', 'https://www.square.mk/wp-content/uploads/2025/06/IMG_5064.jpg', 'https://www.square.mk/wp-content/uploads/2025/06/IMG_5065.jpg', 'https://www.square.mk/wp-content/uploads/2025/06/IMG_5075.jpg', 'https://www.square.mk/wp-content/uploads/2025/06/IMG_5064.jpg', 'https://www.square.mk/wp-content/uploads/2022/12/Logo-white.webp']"
https://www.square.mk/izdavanje-na-stanovi-vo-skopje/10211/,"1,000 €",https://www.square.mk/wp-content/uploads/2025/06/IMG_5039.jpg,rent,"1,000 €",БЕЗ ПРОВИЗИЈА,12 месеци,Трособен,Да,110 m2,Веднаш,Козле,Инвертер,2,ПВЦ,2,Да,2024,Не,Нов,Не,1,Не,Не,Да,Да,"['https://www.square.mk/wp-content/uploads/2022/11/Logo.webp', 'https://www.square.mk/wp-content/uploads/2025/06/IMG_5055.jpg', 'https://www.square.mk/wp-content/uploads/2025/06/IMG_5039.jpg', 'https://www.square.mk/wp-content/uploads/2025/06/IMG_5040.jpg', 'https://www.square.mk/wp-content/uploads/2025/06/IMG_5055.jpg', 'https://www.square.mk/wp-content/uploads/2025/06/IMG_5039.jpg', 'https://www.square.mk/wp-content/uploads/2022/12/Logo-white.webp']"
https://www.square.mk/izdavanje-na-stanovi-vo-skopje/10211/,"1,000 €",https://www.square.mk/wp-content/uploads/2025/06/IMG_5039.jpg,rent,"1,000 €",БЕЗ ПРОВИЗИЈА,12 месеци,Трособен,Да,110 m2,Веднаш,Козле,Инвертер,2,ПВЦ,2,Да,2024,Не,Нов,Не,1,Не,Не,Да,Да,"['https://www.square.mk/wp-content/uploads/2022/11/Logo.webp', 'https://www.square.mk/wp-content/uploads/2025/06/IMG_5055.jpg', 'https://www.square.mk/wp-content/uploads/2025/06/IMG_5039.jpg', 'https://www.square.mk/wp-content/uploads/2025/06/IMG_5040.jpg', 'https://www.square.mk/wp-content/uploads/2025/06/IMG_5055.jpg', 'https://www.square.mk/wp-content/uploads/2025/06/IMG_5039.jpg', 'https://www.square.mk/wp-content/uploads/2022/12/Logo-white.webp']"
https://www.square.mk/izdavanje-na-stanovi-vo-skopje/1991/,450 €,https://www.square.mk/wp-content/uploads/2024/11/IMG_1137.jpg,rent,450 €,БЕЗ ПРОВИЗИЈА,12 месеци,Двособен,Да,47 m2,Веднаш,Центар,Инвертер,1,ПВЦ,1,Да,1991,Не,2020,Не,1,Не,Не,Да,Не,"['https://www.square.mk/wp-content/uploads/2022/11/Logo.webp', 'https://www.square.mk/wp-content/uploads/2024/11/IMG_1147.jpg', 'https://www.square.mk/wp-content/uploads/2024/11/IMG_1139.jpg', 'https://www.square.mk/wp-content/uploads/2024/11/IMG_1137.jpg', 'https://www.square.mk/wp-content/uploads/2024/11/IMG_1147.jpg', 'https://www.square.mk/wp-content/uploads/2024/11/IMG_1139.jpg', 'https://www.square.mk/wp-content/uploads/2022/12/Logo-white.webp']"
https://www.square.mk/izdavanje-na-stanovi-vo-skopje/1365/,450 €,https://www.square.mk/wp-content/uploads/2023/09/IMG_8959.jpg,rent,450 €,БЕЗ ПРОВИЗИЈА,12 месеци,Трособен,Да,65 m2,Веднаш,Карпош,Парно,2,ПВЦ,1,Да,1972,Не,Да,Не,Приземје,Не,Не,Да,Не,"['https://www.square.mk/wp-content/uploads/2022/11/Logo.webp', 'https://www.square.mk/wp-content/uploads/2023/09/IMG_8967.jpg', 'https://www.square.mk/wp-content/uploads/2023/09/IMG_8958.jpg', 'https://www.square.mk/wp-content/uploads/2023/09/IMG_8959.jpg', 'https://www.square.mk/wp-content/uploads/2023/09/IMG_8967.jpg', 'https://www.square.mk/wp-content/uploads/2023/09/IMG_8958.jpg', 'https://www.square.mk/wp-content/uploads/2022/12/Logo-white.webp']"
https://www.square.mk/izdavanje-na-stanovi-vo-skopje/10210/,"1,100 €",https://www.square.mk/wp-content/uploads/2025/06/IMG_5014.jpg,rent,"1,100 €",БЕЗ ПРОВИЗИЈА,12 месеци,Двособен,Да,76 m2,Веднаш,Тафталиџе,Парно,1,ПВЦ,1,Да,2025,Не,Нов,Не,2,Не,Да,Да,Не,"['https://www.square.mk/wp-content/uploads/2022/11/Logo.webp', 'https://www.square.mk/wp-content/uploads/2025/06/IMG_5027.jpg', 'https://www.square.mk/wp-content/uploads/2025/06/IMG_5014.jpg', 'https://www.square.mk/wp-content/uploads/2025/06/IMG_5015.jpg', 'https://www.square.mk/wp-content/uploads/2025/06/IMG_5027.jpg', 'https://www.square.mk/wp-content/uploads/2025/06/IMG_5014.jpg', 'https://www.square.mk/wp-content/uploads/2022/12/Logo-white.webp']"
